lines,chunks,file_count,r_queue,r_exp,r_exp_product,s_exp,s_exp_product,review_time_minutes,is_bad
2,1,1,1,1057,670,432,210,3816.916666,1
17,4,1,5,12762,11435,1388,1323,680.3499998,0
51,5,1,5,12762,11435,1388,1323,680.3499998,0
64,6,3,5,12762,11435,1388,1323,680.3499998,1
26,2,1,5,12762,11435,1388,1323,680.3499998,0
3,1,1,2,1051,1038,809,772,3814.466667,0
8,1,1,22,4352,1589,1787,891,192.1166667,0
2,1,1,4,526,495,1551,1087,1040.816667,0
467,30,15,3,529,459,995,866,0,1
9,2,1,2,5112,3282,68,46,4.250000417,0
54,7,2,2,578,7,515,16,1155.383333,1
57,10,5,8,12753,11426,208,174,161.9166669,0
140,17,4,0,2,1,72,21,4166.866666,1
191,4,4,0,2,1,72,21,4166.866666,1
331,9,7,0,0,0,33,12,0,1
10,5,2,1,532,462,996,867,0,1
4,1,1,5,796,612,772,756,276.983333,0
166,22,7,4,1051,1038,934,931,1128.983333,1
121,16,8,0,2,2,2255,1405,15.36666647,1
121,16,8,1,12774,11447,2255,1405,22.6166667,1
14,4,3,0,0,0,30,30,0,0
40,2,2,14,5050,3223,21,21,1026.883333,1
4,1,1,4,5061,3234,21,21,3831.6,0
32,10,3,4,5061,3234,21,21,3831.6,0
420,8,5,0,75,75,514,409,1174.483333,0
2,1,1,3,234,234,1233,1224,203.6333339,1
37,3,1,2,545,47,1242,601,58.54999959,1
38,5,1,2,545,47,1242,601,58.54999959,1
21,1,1,1,454,260,1244,603,1.566666886,1
5,1,1,4,446,254,1232,591,11304.96667,1
10,2,2,1,936,172,2370,359,1.516667157,0
142,6,5,0,0,0,2369,358,466.9999997,1
383,5,5,0,0,0,2369,358,466.9999997,1
261,4,4,0,0,0,2369,358,466.9999997,1
308,13,9,24,4354,38,725,2,270.8666667,1
15,5,5,2,1057,154,433,124,3772.216667,0
254,21,16,7,1632,1609,935,932,373.3166669,1
51,8,5,0,98,22,0,0,4439.416667,0
51,8,5,7,12753,11426,0,0,350.8166669,0
17,1,1,1,16,16,3742,3308,115.9333335,0
60,11,6,13,1087,552,324,138,7530,0
2,1,1,27,6533,5840,3772,3382,8318.083333,0
400,16,12,3,218,42,3783,3393,514.0999997,1
400,16,12,8,342,212,3783,3393,173.6499996,1
148,15,3,3,218,42,3783,3393,514.0999997,1
148,15,3,8,342,212,3783,3393,173.6499996,1
89,8,3,3,218,42,3783,3393,514.0999997,1
89,8,3,8,342,212,3783,3393,173.6499996,1
81,12,3,3,218,42,3783,3393,514.0999997,1
81,12,3,8,342,212,3783,3393,173.6499996,1
112,6,3,3,218,42,3783,3393,514.0999997,1
112,6,3,8,342,212,3783,3393,173.6499996,1
150,3,1,3,218,42,3783,3393,514.0999997,1
150,3,1,8,342,212,3783,3393,173.6499996,1
306,11,4,3,218,42,3783,3393,514.0999997,1
306,11,4,8,342,212,3783,3393,173.6499996,1
106,5,2,3,218,42,3783,3393,514.0999997,1
106,5,2,8,342,212,3783,3393,173.6499996,1
311,88,42,0,0,0,766,759,732.9666667,1
126,35,2,0,0,0,766,759,732.9666667,1
30,4,2,0,23,19,216,188,0,1
285,28,12,5,285,278,1074,740,23.85000005,1
2,1,1,2,1257,598,1756,22,1918.533333,1
6,3,3,3,373,363,993,389,535.4999996,0
5,2,1,7,431,418,1253,1181,941.6166669,0
3,1,1,6,431,418,1252,1180,985.8499997,1
10,2,1,8,431,418,1254,1182,941.5666665,1
6,1,1,5,581,564,4570,4235,14.69999939,0
29,3,3,5,581,564,4570,4235,14.69999939,1
3,2,1,5,581,564,4570,4235,14.69999939,1
157,10,2,10,540,490,4565,4231,21.56666704,1
34,5,3,10,540,490,4565,4231,21.56666704,0
74,4,4,10,540,490,4565,4231,21.56666704,1
3,1,1,1,511,500,222,221,113.4833334,1
3,1,1,0,582,547,223,222,160.0666668,1
65,15,2,0,582,547,224,223,151.7666669,1
34,6,1,1,212,212,221,220,154.3666669,1
210,27,15,1,208,208,921,919,63.26666683,1
24,6,6,2,12776,11449,51,29,6.816666573,1
7,1,1,13,1357,51,9,9,1402.133334,1
20,5,2,13,1357,51,9,9,1402.133334,1
116,2,2,1,12778,11451,9779,9070,0,1
23,9,1,3,578,476,230,44,360.4166664,1
5,1,1,0,146,113,627,497,0,1
10,1,1,2,803,9,2376,365,7.849999666,1
2,1,1,21,3411,3209,1197,1050,292.7833331,0
20,9,2,0,582,547,224,223,151.7666669,1
156,12,6,0,3,3,3706,2069,28.16666678,1
59,4,4,0,3,3,3706,2069,28.16666678,1
2,1,1,1,10,8,1596,42,462.4666668,0
5,1,1,3,355,345,171,164,10775.81667,0
464,11,8,0,75,75,514,409,1174.483333,1
93,5,1,4,215,201,1245,604,8.183333203,1
4,1,1,2,537,36,968,293,113.8833332,1
20,5,2,4,94,54,237,127,0,0
156,13,6,2,278,271,433,402,1781.233333,1
82,10,6,0,3,3,3716,2079,13.61666657,1
10,1,1,3,3503,3298,323,239,3.700000048,1
41,3,1,1,514,501,324,240,957.4833333,1
21,7,7,1,806,620,2302,1675,0,1
26,6,2,2,582,477,2300,66,391.5499999,1
25,3,1,2,391,322,727,658,924.6,1
2,1,1,2,391,322,727,658,924.6,0
51,1,1,2,213,5,2692,43,7480.033334,1
3,1,1,6,3491,3286,0,0,3749.883334,0
15,4,1,6,3491,3286,0,0,3735.6,0
75,11,2,3,3500,3295,0,0,1031.4,1
388,18,6,0,0,0,0,0,0,1
340,12,4,3,391,322,728,659,787.7666666,1
2,1,1,1,546,485,1210,173,18.26666683,0
2,1,1,0,254,247,3450,3218,534.0333335,0
29,4,1,45,6279,5613,9088,8385,277306.3333,1
3,3,1,3,1258,1120,9766,9057,757.2000001,0
108,16,3,2,253,246,9765,9056,1254.366666,1
216,18,12,12,2178,2066,9747,9038,10919.25,1
46,20,6,12,2178,2066,9747,9038,10919.25,1
7,3,1,10,2183,2071,9767,9058,2263.716667,0
24,1,1,5,442,250,1817,318,34.83333349,0
25,4,2,7,12778,11451,3718,2081,3.933333457,0
30,3,1,1,218,167,308,159,1000.366667,1
9,1,1,1,802,96,1318,112,17.9999996,0
7,2,1,1,37,36,1391,1326,7.966667041,1
634,7,6,22,4360,1595,664,485,33.6333333,0
8,4,2,0,56,41,261,149,0,0
45,4,2,2,494,399,356,37,9530.416666,0
1,1,1,2,810,488,599,555,986.8666669,1
77,5,3,8,12779,11452,1392,1327,36.34999998,1
40,7,3,2,530,460,1155,1130,350.2000002,1
43,7,3,0,231,225,746,716,0,0
6,2,1,1,1234,1197,242,228,905.8333339,0
75,2,2,1,634,633,218,190,486.9666667,1
16,2,2,3,235,235,219,191,17.04999939,1
23,4,2,7,12778,11451,3718,2081,3.933333457,1
74,6,3,5,308,196,886,31,85.28333344,1
6,1,1,8,1633,1610,940,937,6.000000313,1
36,7,4,0,0,0,777,770,3854.116667,0
136,16,8,2,37,35,547,525,463.1333332,1
16,1,1,3,256,249,9785,9076,86.11666694,1
6,2,2,3,256,249,9785,9076,86.11666694,1
11,2,2,3,256,249,9785,9076,86.11666694,1
15,1,1,3,256,249,9785,9076,86.11666694,1
4,1,1,0,151,147,3743,3309,278.4333332,0
11,3,3,1,57,57,735,704,6705.9,0
61,4,3,7,267,39,770,754,24.18333292,1
18,9,2,7,267,39,770,754,24.18333292,1
372,11,8,7,267,39,770,754,24.18333292,1
73,9,3,11,263,210,757,7,10103.88333,1
48,20,2,1,810,488,707,699,1283.283333,1
8,1,1,2,804,618,428,380,16.86666705,1
342,12,3,3,539,308,382,57,40.53333275,1
78,23,11,9,431,418,1255,1183,923.8999998,1
3,1,1,2,1667,1223,1068,734,4358.883333,0
628,7,6,22,4360,1595,664,485,33.6333333,0
9,2,1,19,4363,1598,665,486,148.4333329,0
26,3,1,0,0,0,0,0,0,1
53,12,4,1,802,617,994,390,21.70000032,1
26,1,1,7,310,291,250,62,1.333333477,0
2,1,1,1,802,617,994,390,21.70000032,0
32,7,2,0,0,0,54,52,24.29999962,1
59,15,5,1,42,42,939,936,589.0333336,1
121,14,7,13,13009,12079,9754,9045,171.7833336,1
114,8,5,5,3486,3281,9755,9046,265.6833333,1
114,8,5,14,13009,12079,9755,9046,174.5999998,1
2,1,1,13,923,854,1104,930,0,0
6,1,1,1,42,36,1759,68,1300.866667,0
112,3,1,2,12761,11434,813,776,1253.316667,1
154,4,2,10,12781,11454,822,785,80.36666662,1
6,5,1,1,3505,3300,817,780,266.9833329,1
20,4,1,2,3505,3300,818,781,259.2999997,1
5,1,1,3,3505,3300,819,782,252.45,1
6,1,1,0,584,549,820,783,7.900000066,0
74,9,2,0,474,66,1321,114,0,1
9,3,1,8,12781,11454,3744,3310,545.9833331,0
5,1,1,0,75,75,3746,3312,387.0833333,0
15,7,1,0,0,0,327,243,438.4166665,0
1,1,1,1,954,933,326,242,332.3166666,0
4,1,1,0,0,0,9775,9066,2589.483333,1
20,6,2,0,0,0,9775,9066,2589.483333,1
16,8,3,0,0,0,9775,9066,2589.483333,1
62,21,4,0,0,0,9775,9066,2589.483333,1
13,4,1,0,0,0,9775,9066,2589.483333,1
46,10,3,1,252,245,9763,9054,2664.316666,1
12,3,3,1,221,168,409,1,1124.016667,1
11,1,1,2,298,279,2249,1399,12.66666703,0
2,1,1,0,0,0,9775,9066,2589.483333,1
165,1,1,22,4360,1595,664,485,33.6333333,0
2,1,1,1,548,487,1213,174,21.50000006,1
24,5,5,2,12775,11448,1702,1615,23.39999981,1
156,6,4,9,3491,3286,1695,1608,236.9833334,1
234,3,1,5,12706,11383,1683,1596,16349.31667,0
27,5,1,5,12706,11383,1683,1596,16349.31667,0
232,21,5,5,12706,11383,1683,1596,16349.31667,1
147,21,10,5,12706,11383,1683,1596,16349.31667,1
30,7,2,0,570,535,1688,1601,161.4833332,0
71,12,8,2,277,270,1697,1610,22.51666658,1
11,3,2,6,521,490,1701,1614,1102.933333,1
59,18,2,6,521,490,1701,1614,1102.933333,1
104,22,2,6,521,490,1701,1614,1102.933333,1
24,5,3,6,521,490,1701,1614,1102.933333,0
81,9,2,7,206,156,251,174,778.8333334,1
126,9,2,7,206,156,251,174,778.8333334,1
2,1,1,7,206,156,251,174,778.8333334,0
54,10,3,11,1359,1184,1558,1091,101.4333337,1
7,3,1,11,1359,1184,1558,1091,101.4333337,0
6,4,3,11,1359,1184,1558,1091,101.4333337,0
92,10,2,11,1359,1184,1558,1091,101.4333337,1
460,19,7,11,1359,1184,1558,1091,101.4333337,1
28,4,1,11,1363,15,1565,175,1319.25,1
71,2,2,11,1363,15,1565,175,1319.25,1
94,3,2,1,8,1,1562,1093,25.14999971,1
194,13,1,4,309,38,1183,915,1705.383333,1
6,2,1,4,417,257,273,71,1.600000039,0
229,23,3,1,28,18,276,68,176.5499999,1
102,12,2,1,28,18,278,70,938.5333335,1
302,35,14,5,94,64,322,268,2800.766667,1
121,19,9,5,506,213,109,107,2906.833333,0
28,8,3,4,297,159,2038,1930,7.599999681,0
4,2,1,6,506,213,1738,223,2817.566667,0
6,1,1,5,454,175,1708,193,370.7999998,0
11,1,1,7,208,158,253,176,111.75,1
83,3,1,1,26,18,771,675,8.116666898,1
146,12,4,0,1,1,330,246,194.6333331,1
19,2,2,0,1,1,331,247,202.7000003,1
329,6,6,1,1062,1025,1232,1164,20.54999985,0
8,2,1,8,553,502,158,153,14.56666678,1
4,1,1,2,725,653,367,354,483.7666666,0
173,14,5,1,213,213,938,935,148.8833338,1
173,14,5,4,1054,1041,938,935,1737.283334,1
26,1,1,7,310,291,250,62,1.333333477,0
49,6,4,20,4363,1598,1791,895,1225.866667,1
6,2,2,20,4363,1598,1791,895,1225.866667,1
2,1,1,5,57,57,791,729,3065.200001,0
5,1,1,5,57,57,791,729,3065.200001,0
3,1,1,3,57,57,789,727,3076.950001,0
2,1,1,3,57,57,789,727,3076.950001,0
17,6,3,0,0,0,28,28,0,0
208,10,9,0,0,0,28,28,0,1
13,5,4,8,1637,1614,944,941,3.349999934,1
18,5,3,9,1634,1611,943,940,146.8833339,1
20,2,1,6,12789,11462,824,787,166.1000003,1
38,8,1,0,545,511,1724,1425,2823.366667,1
38,8,1,9,497,487,1724,1425,2827.75,1
2,2,1,1,322,127,1168,525,427.1499999,1
66,14,7,1,279,272,796,734,72.5500001,1
11,3,3,22,4363,1598,1246,605,103.0166665,1
10,5,3,4,455,261,1251,610,117.5500001,1
21,5,3,1,3509,3304,262,150,1448.05,1
97,11,7,2,233,233,1228,1219,7379.133333,1
48,7,6,2,1238,1201,246,232,989.7000003,1
10,2,1,2,1238,1201,246,232,989.7000003,0
116,10,2,2,1238,1201,246,232,989.7000003,1
321,30,13,0,587,552,9794,9085,25.29999956,1
38,5,3,8,3509,3304,9792,9083,698.8833339,1
14,5,1,8,3509,3304,9792,9083,698.8833339,1
21,6,2,8,3509,3304,9792,9083,698.8833339,1
8,2,1,8,3509,3304,9792,9083,698.8833339,1
35,6,1,8,3509,3304,9792,9083,698.8833339,1
24,5,2,8,3509,3304,9792,9083,698.8833339,1
8,2,1,8,3509,3304,9792,9083,698.8833339,1
4,2,1,1,1059,671,435,211,36.09999999,0
147,5,4,1,712,542,22,22,8.266666755,1
134,13,5,1,712,542,22,22,8.266666755,1
35,9,4,1,712,542,22,22,8.266666755,1
13,7,3,1,712,542,22,22,8.266666755,1
27,4,4,4,586,453,24,24,1638.8,1
2,1,1,7,1260,1122,383,378,4.516666308,0
3,1,1,0,325,274,588,285,0,1
3,1,1,0,583,478,588,285,51.05000004,1
628,7,6,22,4360,1595,664,485,33.6333333,1
141,6,3,1,774,594,173,172,90.24999999,1
2,1,1,4,1051,1038,934,931,1128.983333,1
58,8,3,4,749,557,2036,1928,1.516667157,0
32,3,2,1,160,51,531,255,9376.666667,1
13,1,1,2,1059,1045,384,379,1.716666073,0
10,3,1,7,12794,11467,826,789,26.48333319,1
10,3,1,7,12794,11467,826,789,26.48333319,1
18,6,3,0,589,554,9799,9090,3.849999905,0
41,4,3,0,588,553,9796,9087,140.8999995,1
17,1,1,3,296,9,261,69,37.43333347,0
7,1,1,0,1240,1203,250,236,12.63333321,1
8,2,1,4,374,364,773,757,1256.416667,0
6,1,1,4,5116,3286,774,758,844.5,1
186,17,4,2,572,3,1873,205,819.1000003,1
2,1,1,2,572,3,1873,205,819.1000003,0
87,8,2,1,398,329,666,487,0,1
35,6,2,2,3414,421,2282,7,3256.283334,1
5,1,1,1,937,173,63,50,199.5499999,0
88,14,5,19,4370,1604,1797,901,32.03333326,1
64,12,6,2,427,420,1755,1632,5350.216667,0
12,1,1,2,427,420,1755,1632,5350.216667,1
21,1,1,8,3512,3307,1760,1634,78.81666631,1
67,7,1,10,1634,1611,940,938,110.0166667,1
6,3,1,5,374,364,225,224,212.3999999,1
58,3,2,6,12706,11383,426,395,1753.45,1
102,6,3,2,939,175,66,53,101.0999995,1
77,13,7,1,42,42,939,937,7.983332947,1
4,2,1,6,506,213,1738,223,2817.566667,0
123,20,9,5,506,213,109,107,2906.833333,0
6,1,1,5,454,175,1708,193,370.7999998,0
43,7,7,4,12700,11377,543,506,277.9000001,1
98,25,15,4,12700,11377,543,506,277.9000001,1
27,2,1,7,213,184,1753,66,5723.666667,0
24,3,1,9,624,623,933,931,71.86666712,0
265,23,16,9,624,623,933,931,71.86666712,0
56,3,2,12,1363,1187,1254,530,1349.6,0
2,1,1,0,3505,3300,1253,529,1413.516666,1
2,1,1,4,12778,11451,1253,529,1182.85,1
9,3,1,2,810,623,3725,2088,401.9000001,0
69,9,2,21,4366,1601,666,487,146.5333331,1
19,1,1,1,312,1,1181,2,0,0
131,5,2,4,309,197,77,37,839.8833328,1
26,1,1,2,209,159,235,49,103.2499999,0
79,9,5,2,209,159,235,49,103.2499999,1
1,1,1,3,3520,3315,2,2,28.24999966,0
16,1,1,3,301,141,29,28,215.3833332,0
5,3,1,1,548,298,997,5,262.7333332,0
4,2,1,4,747,556,3747,3313,17.05000006,1
3,1,1,8,552,501,3748,3314,47.28333369,0
97,6,4,17,12643,11320,750,743,256.6666666,0
55,21,9,17,12643,11320,750,743,256.6666666,1
93,11,5,6,12797,11470,782,775,49.20000002,1
117,4,3,6,12797,11470,782,775,49.20000002,0
108,26,11,6,12797,11470,782,775,49.20000002,1
55,12,3,6,12797,11470,782,775,49.20000002,1
7,4,2,6,12797,11470,782,775,49.20000002,0
2,1,1,1,184,174,383,58,4.083333313,0
2,1,1,3,812,490,711,703,53.73333357,0
4,1,1,14,481,41,1761,69,1329.15,0
5,1,1,22,4360,1595,664,485,33.6333333,1
87,9,5,12,5070,3242,758,62,8680.1,0
2,1,1,8,555,504,161,156,26.58333331,0
379,17,8,0,590,485,1382,1106,0,1
96,10,6,0,590,485,1382,1106,0,1
16,5,1,0,590,485,1382,1106,0,1
120,15,10,0,590,485,1382,1106,0,1
21,3,2,0,590,485,1382,1106,0,1
51,15,7,0,590,485,1382,1106,0,1
148,15,8,0,590,485,1382,1106,0,0
38,3,3,1,3524,3318,9800,9091,534.4333334,0
36,12,3,0,590,555,9803,9094,704.6333335,1
5,2,2,15,485,45,1330,535,0,0
96,26,7,0,584,549,226,225,2861.333333,1
47,14,7,1,152,148,231,230,27.93333337,1
2,1,1,3,377,367,228,227,461.2166668,0
2,1,1,5,377,367,232,231,17.36666635,0
169,11,2,1,939,175,65,52,1368.883334,1
32,6,2,2,1062,673,438,214,46.58333346,1
5,1,1,1,39,37,963,843,4.866666421,0
6,1,1,0,75,75,744,713,582.2333329,0
20,3,2,1,1241,1204,745,714,429.666667,0
176,4,3,3,176,163,452,448,0,0
45,4,1,1,62,62,795,733,339.2499999,1
92,13,8,1,1237,1200,2032,1925,23.14999983,1
429,11,8,1,637,636,223,195,146.5333331,1
5,2,1,0,34,34,133,130,0,0
12,1,1,0,34,34,133,130,0,0
47,5,1,1,942,178,200,68,14.36666653,1
3,1,1,4,416,256,667,56,0.883333236,0
14,1,1,15,926,14,1383,2,376.2,0
7,2,1,2,943,179,201,69,17.90000014,0
105,20,4,4,321,321,946,943,745.6333331,1
301,27,7,1,397,328,1795,899,712.2500005,1
102,19,4,16,4372,1605,1819,320,0,0
17,6,5,1,259,252,3456,3224,82.5333336,1
7,2,1,8,1634,1611,941,938,305.5833334,0
2,1,1,1,397,328,1795,899,712.2500005,0
10,5,5,1,472,100,2586,717,122.4500003,0
1,1,1,1,55,55,3751,3317,1.466666758,0
1,1,1,7,78,78,3750,3316,77.11666681,0
5,1,1,18,12844,11930,211,118,6213.6,0
100,13,5,0,10,10,13,13,0,1
2,1,1,6,217,187,3180,2403,67.84999944,0
11,5,2,2,535,465,298,252,107.6999999,1
281,25,16,9,624,623,933,931,71.86666712,1
90,4,2,6,217,203,553,141,78.0333332,1
26,4,4,7,268,213,391,2,372.0833328,1
129,20,11,8,1263,1125,392,373,42.83333369,1
303,28,8,1,397,328,1795,899,712.2500005,1
102,19,4,16,4372,1605,1819,320,0,1
16,1,1,1,1678,1231,55,32,1196.166666,0
555,40,28,2,1057,1043,942,939,214.7000002,1
555,40,28,4,320,320,942,939,1304.333334,1
4,2,2,22,1288,1248,1102,949,5752.416667,0
45,5,1,0,475,145,1323,577,0,1
15,1,1,5,855,486,4,4,1052.083333,1
54,4,2,6,205,155,246,169,9.299999848,1
3,1,1,3,855,486,587,94,2597.5,0
50,13,4,1,514,483,220,144,20675.96667,1
50,13,4,5,194,148,220,144,15578.46667,1
56,8,2,1,142,31,202,166,1491.216666,1
119,10,3,2,320,12,208,171,2499.383333,1
9,3,1,3,308,38,1180,912,8279.783333,1
35,4,2,2,812,490,53,10,2169.833334,0
145,8,3,1,550,105,1017,176,227.85,1
3,1,1,12,38,37,1407,1342,352.8333333,0
314,23,12,0,4,4,2699,2465,10918.7,1
314,23,12,5,3489,3284,2699,2465,519.1333332,1
314,23,12,15,13021,12090,2699,2465,42.95000039,1
1,1,1,0,161,23,84,8,4851.666667,0
70,10,9,6,373,361,1150,1085,11.81666628,1
82,27,17,26,6534,5841,1100,947,4431.05,1
3,1,1,1,39,37,1504,1459,9.19999972,1
3,1,1,4,177,164,947,903,109.2333336,0
307,30,10,1,397,328,1795,899,712.2500005,1
4,1,1,0,8,0,741,710,20.50000012,0
82,10,6,0,0,0,532,256,14340.43333,0
96,5,2,1,641,640,303,302,1414.883333,1
4,1,1,0,2054,34,142,56,4457.7,0
24,3,3,17,13033,12101,434,403,4816.533334,0
16,2,1,17,13033,12101,435,404,2308.383333,1
1,1,1,0,594,344,179,177,1725.4,0
4,2,2,9,1261,1123,177,175,120.3833328,1
75,4,4,0,148,114,646,514,0,1
9,2,1,1,643,642,305,304,1.799999624,0
3,1,1,9,3526,3320,840,803,82.46666662,1
8,3,2,0,148,114,646,514,0,1
5,1,1,4,35,1,247,144,23791.1,1
43,6,2,1,593,488,592,289,1476.066667,1
147,6,2,1,593,488,592,289,1476.066667,1
33,1,1,1,593,488,592,289,1476.066667,1
10,2,1,3,593,488,593,290,225.1833337,0
61,18,9,7,12786,11459,177,169,271.7333333,1
292,39,11,1,185,175,690,316,211.6833338,1
11,1,1,1,1679,1232,647,515,197.4166667,0
1,1,1,2,401,332,555,143,3039.983333,0
4,1,1,0,946,181,1612,184,0,1
12,2,1,4,419,259,648,60,3398.85,1
8,2,2,4,415,255,589,545,24545.23333,0
32,5,1,9,3526,3320,1570,1095,566.2833329,1
6,2,2,4,1366,1188,1568,1094,4293.3,1
2,1,1,1,514,483,220,144,20675.96667,1
2,1,1,5,194,148,220,144,15578.46667,1
4,1,1,9,3526,3320,1570,1095,566.2833329,1
7,2,2,1,44,44,942,940,4.949999973,0
18,4,3,2,398,329,731,662,973.3166666,1
14,1,1,3,398,329,732,663,606.0000001,0
118,24,19,11,38,37,1405,1340,3742,1
37,22,18,11,38,37,1405,1340,3742,1
48,11,2,11,38,37,1405,1340,3742,0
7,6,6,11,38,37,1405,1340,3742,0
6,3,2,11,38,37,1405,1340,3742,0
88,20,2,11,38,37,1405,1340,3742,1
10,8,2,11,38,37,1405,1340,3742,1
20,4,2,11,38,37,1405,1340,3742,1
142,15,6,11,38,37,1405,1340,3742,1
149,16,8,11,38,37,1405,1340,3742,1
112,17,7,11,38,37,1405,1340,3742,1
2,1,1,3,866,793,1763,1636,215.7499999,1
16,2,1,4,380,370,791,784,1435.783333,1
2,1,1,3,3537,3331,257,180,5.916666761,0
1,1,1,1,260,0,1011,70,6.483333036,0
20,4,2,2,455,261,310,161,1259,1
226,30,7,0,6,6,51,45,0.883333236,1
96,14,9,3,302,142,206,190,1311.216667,1
409,200,198,3,302,142,206,190,1311.216667,1
214,22,9,4,323,323,948,945,876.8999999,1
5,1,1,1,1242,1205,746,715,4039,0
2,1,1,0,3,3,333,249,7.783333361,1
156,29,17,6,326,326,952,949,14.85000059,0
112,11,5,3,314,295,46,9,26.96666658,1
112,11,5,3,520,422,46,9,4508.033333,1
26,1,1,0,68,41,312,163,0,0
6,2,1,15,12803,11476,3753,3319,18.38333353,0
31,2,2,4,642,641,1767,1465,333.5000002,1
195,8,6,1,645,644,1769,1467,8.01666677,1
32,4,4,1,955,934,332,248,523.9000002,1
23,3,2,11,2172,2060,9713,9004,30302.46667,1
96,30,9,0,0,0,9804,9095,2963.733334,1
2,1,1,2,387,60,1406,1341,785.083333,1
2,1,1,6,12801,11474,1406,1341,3101.25,1
2,1,1,1,645,644,1769,1467,8.01666677,0
2,1,1,2,3538,3332,658,524,36.40000038,0
4,1,1,8,326,222,28,28,1176.583333,1
17,1,1,4,3534,3328,3457,3225,0,0
23,2,1,1,288,271,672,58,633.5833333,0
4,2,1,4,751,558,3755,3321,19.51666676,0
2,1,1,1,35,35,3752,3318,147.8333328,0
6,2,1,11,1265,1127,181,179,3848.766667,0
9,2,2,0,54,53,747,717,142.6999998,1
175,27,16,6,217,203,1258,617,4114.566666,1
1,1,1,6,217,203,1258,617,4114.566666,0
29,4,2,6,217,203,1258,617,4114.566666,1
6,6,4,17,4374,1607,1259,618,11.66666642,1
47,7,4,5,273,218,571,456,35.5500003,1
37,2,2,0,574,539,806,769,4197.066667,1
1,1,1,0,3420,1980,1248,524,0,0
12,1,1,0,557,530,551,526,0,0
51,11,6,2,593,56,551,529,700.0833334,1
30,12,5,2,593,56,551,529,700.0833334,1
2,1,1,1,7,1,2328,1703,9.466666281,0
298,25,10,1,956,935,3,2,187.5333334,0
4,1,1,6,512,218,263,71,671.1166663,0
77,3,1,0,2,2,2,2,0,1
1,1,1,7,303,285,13,13,2291.6,1
3,1,1,0,17,13,651,58,13.81666683,0
3,1,1,1,229,8,651,58,4.566666707,0
1,1,1,16,12807,11479,3756,3322,92.68333353,1
16,5,3,0,3,3,1148,1074,461.1666664,1
51,16,10,5,380,370,236,235,7.900000066,1
48,6,3,2,153,149,235,234,269.7999997,1
6,3,1,1,153,149,234,233,207.0999999,1
37,5,3,3,867,794,435,404,593.65,0
45,5,3,6,323,323,949,946,152.5499994,1
1,1,1,17,4382,1615,1819,320,0,0
32,11,6,2,1063,674,4859,61,163.9166667,0
16,3,3,0,41,41,183,181,0,0
17,1,1,4,3534,3328,3457,3225,0,0
44,10,9,0,3,3,31,30,0,0
207,84,78,0,3,3,31,30,0,0
5,1,1,4,1680,1233,51,30,19.15000007,0
46,2,2,4,1680,1233,51,30,19.15000007,0
16,5,1,1,313,198,84,39,1183.483333,1
28,6,3,0,593,558,233,232,152.9333333,1
2,1,1,8,1265,1127,3457,3225,4110,0
121,19,9,5,512,218,120,117,1459.783333,1
17,1,1,4,3534,3328,3457,3225,0,0
26,3,2,1,28,1,774,90,984.1166664,1
26,3,2,14,929,15,774,90,73.16666678,1
130,17,15,1,3525,3319,830,793,9.433333799,1
130,17,15,2,5120,3289,830,793,5245.716667,1
159,6,1,1,3526,3320,830,793,3631.316666,1
10,2,1,2,3526,3320,830,793,3589.2,1
99,12,3,7,3526,3320,835,798,1360.866667,0
373,7,6,0,151,116,662,526,0,1
153,11,8,0,151,116,662,526,0,1
10,2,1,1,159,144,689,315,959.4500001,1
14,2,1,1,188,178,691,317,1154.983333,0
5,1,1,4,1680,1233,51,30,19.15000007,1
46,2,2,4,1680,1233,51,30,19.15000007,1
35,2,2,7,478,474,1766,1639,62.41666675,1
6,3,1,3,383,373,798,791,822.8333335,0
14,1,1,3,398,329,732,663,606.0000001,0
42,2,1,0,10,10,913,899,1374.783333,1
15,1,1,0,10,10,914,900,1151.833333,1
514,29,19,17,13036,12103,435,404,1197.683333,1
59,11,3,1,1066,157,438,125,183.3166668,0
4,1,1,0,146,61,67,11,7.916666642,0
10,2,2,1,5124,3293,3,3,46.70000017,0
69,11,5,25,13036,12103,2047,1938,286.4166661,0
2,1,1,24,1285,1245,58,52,9432.183333,1
8,1,1,2,813,626,184,182,72.15000026,1
2,1,1,2,813,626,184,182,72.15000026,1
177,19,9,15,12807,11479,843,806,124.4000005,1
79,11,2,1,475,101,2588,719,6.233333051,1
11,3,3,1,158,157,243,241,125.5333337,1
233,42,23,10,1251,1232,662,559,6573.216667,1
5,2,2,2,948,181,203,71,83.81666668,0
210,18,5,5,421,261,674,58,241.3666664,1
53,1,1,3,423,54,675,565,23.13333325,0
5,2,1,1,950,182,204,72,5.6500002,0
180,5,2,7,218,188,85,21,19.3666669,1
144,2,2,7,218,188,85,21,19.3666669,1
42,4,2,5,419,259,274,72,3968.916667,1
2,1,1,1,147,40,274,72,0,0
3,1,1,0,0,0,607,517,58.48333329,1
58,2,1,2,302,294,674,58,760.5999997,1
21,1,1,2,302,294,674,58,760.5999997,1
4,1,1,2,1683,1236,165,69,116.9833332,0
39,2,1,2,522,452,242,207,77.93333307,1
5,2,2,1,807,517,3789,3399,125.8000003,1
75,8,4,3,727,655,678,394,1521.066667,0
91,28,8,0,557,530,1147,1073,14.13333312,0
